STCNTYBR,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
47063,926980.0,966641.0,924429.0,914827.0,870592.0,850224.0,849660.0,852993.0,948295.0,937634.0,983843.0
47065,6077360.0,6467147.0,6490063.0,6710618.0,6611109.0,6709283.0,7277315.0,7451426.0,7850637.0,7815131.0,8147097.0
47067,57383.0,59698.0,60676.0,63197.0,61093.0,64633.0,66029.0,68866.0,69202.0,71293.0,71853.0
47069,315871.0,318877.0,314249.0,320496.0,314958.0,315518.0,311493.0,312915.0,330858.0,334231.0,337212.0
47071,454263.0,486595.0,519136.0,524368.0,510949.0,511672.0,518499.0,534496.0,547199.0,582878.0,594399.0
47073,525564.0,513668.0,499200.0,505680.0,465411.0,444445.0,409189.0,412054.0,399189.0,365015.0,344921.0
47075,295102.0,254570.0,230832.0,228295.0,226288.0,229567.0,221051.0,225221.0,229384.0,231801.0,234328.0
47077,438287.0,445684.0,456185.0,478422.0,465027.0,465753.0,523800.0,510240.0,525541.0,482869.0,495036.0
47079,528246.0,550547.0,540090.0,537513.0,527518.0,533711.0,535978.0,580896.0,581353.0,622745.0,662813.0
47081,200578.0,202152.0,203159.0,206880.0,206069.0,206444.0,209956.0,212271.0,226992.0,220204.0,225858.0
47083,98651.0,101745.0,104477.0,107552.0,102151.0,98703.0,118180.0,115107.0,117419.0,120198.0,119891.0
47085,254722.0,257415.0,251485.0,257240.0,251813.0,258017.0,259569.0,268395.0,287374.0,287640.0,309923.0
47087,121246.0,117837.0,115454.0,117086.0,119760.0,121253.0,124944.0,132904.0,131940.0,136212.0,142063.0
47089,528677.0,525181.0,530247.0,555428.0,550186.0,556905.0,567755.0,574899.0,593425.0,588781.0,604404.0
47091,227014.0,238274.0,248588.0,244272.0,245192.0,244849.0,244264.0,248238.0,252434.0,249568.0,254420.0
47093,8404629.0,9033020.0,10047276.0,10080820.0,9593518.0,9869116.0,10274384.0,11396838.0,11224195.0,11856297.0,12485895.0
47095,47445.0,41677.0,38978.0,36697.0,40322.0,40236.0,39387.0,40593.0,41048.0,43849.0,41628.0
47097,339251.0,345007.0,356049.0,357761.0,362628.0,358827.0,363858.0,373943.0,386886.0,398329.0,402261.0
47099,622580.0,614160.0,603157.0,601854.0,590587.0,579473.0,592224.0,616325.0,641557.0,645268.0,691001.0
47101,128608.0,134376.0,138224.0,142506.0,144056.0,154172.0,156266.0,165671.0,175637.0,191246.0,197119.0
47103,521722.0,508534.0,485403.0,493093.0,490307.0,503343.0,498581.0,514562.0,519790.0,520553.0,554174.0
47105,743218.0,726327.0,730644.0,735973.0,742153.0,735674.0,718164.0,659980.0,724696.0,794294.0,750821.0
47107,880461.0,880797.0,870490.0,872698.0,858573.0,853308.0,918122.0,948822.0,997068.0,969216.0,965381.0
47109,310410.0,329349.0,323598.0,321248.0,316061.0,313791.0,307540.0,319528.0,338590.0,343853.0,352782.0
47111,414827.0,424139.0,425114.0,432113.0,435962.0,437439.0,449432.0,484266.0,498923.0,517246.0,541892.0
47113,1516017.0,1579835.0,1593716.0,1633227.0,1598021.0,1612170.0,1709823.0,1742679.0,1782222.0,1769522.0,1915343.0
47115,307208.0,319627.0,330198.0,345609.0,326656.0,337025.0,347591.0,359411.0,373250.0,391485.0,425790.0
47117,422423.0,427110.0,421905.0,424992.0,429573.0,451898.0,473746.0,483583.0,524706.0,544070.0,574051.0
47119,1434756.0,1360238.0,1322916.0,1321439.0,1297331.0,1348962.0,1368757.0,1491067.0,1512074.0,1579643.0,1599443.0
47121,92777.0,99138.0,104745.0,113692.0,124511.0,128920.0,82214.0,86988.0,97451.0,88220.0,79286.0
47123,628551.0,602319.0,604774.0,642028.0,611636.0,617824.0,627143.0,628472.0,661407.0,668783.0,700205.0
47125,1712090.0,1946873.0,2050316.0,2130356.0,2147508.0,2190300.0,2258454.0,2339529.0,2515335.0,2626209.0,2736534.0
47127,59489.0,57544.0,67663.0,64046.0,54936.0,53678.0,56583.0,52903.0,53766.0,59485.0,66252.0
47129,131758.0,134991.0,134687.0,131099.0,128643.0,127537.0,132594.0,134493.0,107725.0,108024.0,117622.0
47131,781320.0,757725.0,756843.0,766672.0,789043.0,854588.0,849004.0,781278.0,624804.0,597034.0,614783.0
47133,323874.0,337481.0,349646.0,359697.0,364374.0,363335.0,375428.0,382192.0,392566.0,404586.0,410664.0
47135,125464.0,121477.0,121765.0,128798.0,131086.0,131845.0,135393.0,137182.0,137271.0,143988.0,152105.0
47137,134176.0,139837.0,149375.0,146163.0,136729.0,135365.0,135724.0,134024.0,137037.0,114432.0,116143.0
47139,173461.0,176758.0,169974.0,166839.0,161739.0,165461.0,161792.0,167418.0,165129.0,162956.0,165621.0
47141,1422263.0,1475063.0,1432323.0,1489319.0,1506169.0,1553939.0,1614900.0,1711688.0,1920886.0,2016207.0,2102671.0
47143,360084.0,378749.0,371565.0,394555.0,367421.0,360078.0,377736.0,394876.0,403412.0,424032.0,462776.0
47145,479503.0,466492.0,452375.0,443475.0,428691.0,421682.0,418490.0,431990.0,462030.0,468903.0,477615.0
47147,673335.0,694615.0,697106.0,704649.0,725447.0,779657.0,809676.0,818942.0,862036.0,922280.0,961252.0
47149,3007200.0,2972927.0,2926885.0,3058260.0,3113376.0,3273834.0,3482821.0,3683144.0,4220047.0,4560093.0,4794911.0
47151,267689.0,278820.0,274886.0,279444.0,282967.0,287813.0,283468.0,291490.0,300388.0,301159.0,297539.0
47153,152980.0,153835.0,151986.0,161821.0,159226.0,165201.0,177068.0,191478.0,209524.0,214321.0,234621.0
47155,2509231.0,2499943.0,2243051.0,2162139.0,2102991.0,2074901.0,2094489.0,2206336.0,2448457.0,2480474.0,2762765.0
47157,17995405.0,17787369.0,18210638.0,18447202.0,18852195.0,18869826.0,22122428.0,22860939.0,24466913.0,26029453.0,25888935.0
47159,427488.0,420246.0,417479.0,425256.0,422152.0,437168.0,444017.0,455481.0,492317.0,500300.0,515324.0
47161,175509.0,172222.0,181946.0,175096.0,171484.0,173824.0,153938.0,164324.0,163425.0,165975.0,180860.0
47163,1990445.0,1923697.0,1965890.0,1971468.0,1898606.0,1858977.0,1911675.0,1953616.0,2294497.0,2224298.0,2104485.0
47165,2196590.0,2283063.0,2373627.0,2453485.0,2556854.0,2658196.0,2867944.0,3099471.0,3330801.0,3516191.0,3822520.0
47167,532318.0,564361.0,564074.0,578932.0,564528.0,571480.0,583315.0,593672.0,611652.0,644524.0,629510.0
47169,147076.0,149924.0,144040.0,147036.0,148064.0,153111.0,162740.0,185361.0,178544.0,186219.0,194013.0
47171,291030.0,239507.0,234662.0,238833.0,234217.0,255522.0,271529.0,204679.0,211666.0,221820.0,230788.0
47173,120268.0,122248.0,117632.0,130589.0,129938.0,116672.0,122763.0,119758.0,130208.0,141171.0,151004.0
47175,38556.0,40911.0,42113.0,36334.0,35004.0,35938.0,38884.0,44691.0,42053.0,43096.0,41620.0
47177,721331.0,731773.0,778438.0,808796.0,807498.0,796329.0,806206.0,823895.0,846399.0,868977.0,883466.0
47179,2156246.0,2226350.0,2063015.0,1951883.0,1926049.0,1882271.0,1903342.0,1963148.0,2120128.0,2211335.0,2219287.0
47181,350795.0,370930.0,376584.0,386640.0,394324.0,389525.0,389003.0,402083.0,409968.0,433946.0,435286.0
47183,477174.0,490108.0,497760.0,508275.0,505882.0,512181.0,519438.0,516035.0,512929.0,532198.0,559893.0
47185,349649.0,336669.0,335858.0,336802.0,344653.0,341995.0,360262.0,368104.0,378298.0,387739.0,407807.0
47187,5836238.0,6094260.0,6023394.0,5035030.0,5284503.0,5779157.0,6810614.0,7759539.0,8857080.0,9617532.0,10194492.0
47189,1779847.0,1840619.0,1766030.0,1898840.0,1975064.0,2052056.0,2176600.0,2319055.0,2477545.0,2621159.0,2797658.0
48001,488999.0,533001.0,502388.0,521981.0,551635.0,570509.0,585773.0,572380.0,578614.0,574359.0,568200.0
48003,166540.0,171419.0,194615.0,227766.0,232023.0,270768.0,280095.0,246228.0,264370.0,299657.0,329754.0
48005,987818.0,1008446.0,999336.0,1064289.0,1076237.0,1135755.0,1125088.0,1191056.0,1212462.0,1223660.0,1244568.0
48007,263696.0,266673.0,291367.0,313604.0,320834.0,310039.0,356515.0,350911.0,354879.0,426399.0,400218.0
48009,75061.0,80504.0,92268.0,94729.0,94899.0,104990.0,111809.0,97047.0,92168.0,78846.0,72703.0
48011,20886.0,25053.0,26981.0,28353.0,30535.0,27914.0,28999.0,24332.0,29436.0,30926.0,27833.0
48013,279195.0,331886.0,355874.0,446229.0,527237.0,590812.0,643839.0,618844.0,602780.0,596880.0,623915.0
48015,867818.0,945358.0,1042426.0,1117152.0,1197488.0,1283401.0,1331240.0,1424125.0,1495969.0,1482129.0,1530741.0
48017,104346.0,111859.0,122018.0,124073.0,126211.0,128251.0,129164.0,137106.0,136722.0,142505.0,163445.0
48019,167128.0,159361.0,170870.0,181287.0,207343.0,229185.0,238641.0,257504.0,257279.0,270059.0,256386.0
48021,573380.0,597069.0,640729.0,734685.0,739620.0,787897.0,855739.0,872393.0,953883.0,1012852.0,1112176.0
48023,76155.0,77893.0,82343.0,87540.0,85991.0,84902.0,88348.0,86191.0,90210.0,86059.0,86925.0
48025,238365.0,243664.0,284157.0,316370.0,331422.0,327734.0,343409.0,390294.0,388026.0,355690.0,365076.0
48027,2672813.0,2668112.0,2785119.0,2893236.0,3085720.0,3176786.0,3297953.0,3536922.0,3735760.0,3845432.0,4103254.0
48029,49662868.0,56040167.0,62573212.0,70361826.0,77633294.0,81287679.0,86491300.0,96919710.0,103055287.0,104462931.0,110563229.0
48031,183495.0,179190.0,183268.0,189869.0,198910.0,207549.0,223405.0,229572.0,252200.0,252522.0,262079.0
48035,232641.0,236636.0,232006.0,208469.0,237150.0,239726.0,253096.0,261349.0,298705.0,282707.0,276245.0
48037,1327231.0,1291191.0,1339211.0,1274162.0,1280173.0,1327626.0,1362832.0,1440705.0,1465590.0,1484990.0,1518834.0
48039,2527137.0,2747450.0,3296305.0,3832596.0,4190833.0,4753995.0,5209324.0,5381724.0,6086630.0,5647965.0,5571654.0
48041,2482735.0,2699149.0,2846779.0,3142608.0,3417254.0,4258688.0,4622856.0,4621787.0,4870818.0,4982987.0,5139655.0
48043,96007.0,106003.0,116552.0,119136.0,128459.0,138743.0,151101.0,154490.0,160682.0,167021.0,175766.0
48045,61223.0,65358.0,66836.0,70017.0,65647.0,69077.0,72876.0,70295.0,79169.0,80551.0,83462.0
48047,90983.0,91092.0,97683.0,103235.0,105278.0,109855.0,111254.0,109460.0,101906.0,103628.0,108648.0
48049,529967.0,502395.0,525038.0,524838.0,527080.0,534895.0,546496.0,511802.0,565061.0,572597.0,597700.0
48051,282492.0,263801.0,286315.0,310093.0,328904.0,345443.0,400438.0,373098.0,396049.0,443176.0,468731.0
48053,644187.0,646700.0,662158.0,696411.0,729945.0,776321.0,831413.0,839765.0,830126.0,873496.0,926023.0
48055,281287.0,293012.0,308012.0,322908.0,334306.0,341454.0,347419.0,362178.0,368507.0,368444.0,369981.0
48057,365661.0,381644.0,403186.0,421779.0,439848.0,480996.0,503129.0,494411.0,476877.0,496871.0,514643.0
48059,152427.0,148133.0,154905.0,158694.0,178639.0,178017.0,179851.0,172628.0,179385.0,175139.0,181720.0
48061,4294093.0,4169598.0,4170403.0,4159841.0,4113431.0,4150072.0,4282010.0,4429649.0,4158289.0,4218662.0,4233535.0
48063,252993.0,255076.0,251978.0,249528.0,246241.0,256493.0,266069.0,266442.0,262493.0,256613.0,245538.0
48065,79010.0,83361.0,90708.0,96019.0,102782.0,103764.0,124400.0,116235.0,115844.0,121144.0,125718.0
48067,349079.0,286830.0,321605.0,310812.0,313959.0,297153.0,327287.0,323463.0,350432.0,324838.0,324800.0
48069,106109.0,110958.0,121998.0,131895.0,139953.0,143412.0,140849.0,142046.0,170871.0,169711.0,147478.0
48071,286932.0,276983.0,293175.0,303933.0,339997.0,354905.0,367802.0,495656.0,496078.0,481557.0,469384.0
48073,644423.0,676418.0,676386.0,687736.0,685292.0,678978.0,690116.0,688290.0,676440.0,704537.0,715178.0
48075,118932.0,114938.0,119556.0,119097.0,125511.0,127026.0,132523.0,124239.0,121610.0,122204.0,127534.0
48077,99881.0,104700.0,110148.0,109941.0,102261.0,107130.0,102483.0,96412.0,110837.0,120065.0,131940.0
48079,64840.0,65097.0,69461.0,66691.0,67016.0,66312.0,58152.0,58571.0,58445.0,58930.0,50200.0
48081,66711.0,62140.0,61020.0,63448.0,62352.0,59765.0,61192.0,59448.0,58835.0,58994.0,56298.0
48083,135987.0,142529.0,150144.0,153457.0,163802.0,160183.0,168538.0,162771.0,169310.0,178369.0,183899.0
48085,12194153.0,13067876.0,13775317.0,14789237.0,17235328.0,18697779.0,19631067.0,23463800.0,25870684.0,27837929.0,29983891.0
48087,74887.0,75644.0,75083.0,78236.0,84996.0,79842.0,79623.0,76573.0,85099.0,92796.0,94744.0
48089,408659.0,396786.0,427306.0,499698.0,526106.0,545270.0,591238.0,584865.0,651359.0,602359.0,619850.0
48091,985474.0,1036870.0,1086087.0,1117337.0,1255862.0,1370075.0,1477762.0,1597487.0,1699885.0,1913762.0,1975383.0
48093,244563.0,256154.0,260042.0,279662.0,268800.0,273979.0,292557.0,279796.0,290683.0,302192.0,303151.0
48095,42637.0,45895.0,50472.0,56733.0,56548.0,58177.0,64375.0,61047.0,66398.0,66335.0,62926.0
48097,613486.0,643148.0,694353.0,768667.0,811952.0,864954.0,924760.0,946741.0,963059.0,958350.0,1033594.0
48099,547157.0,566369.0,551672.0,587482.0,610480.0,637602.0,659764.0,674348.0,700588.0,721205.0,722811.0
48101,56021.0,55300.0,55738.0,52148.0,46784.0,44997.0,45368.0,45672.0,50516.0,48322.0,46747.0
48103,41062.0,45749.0,60151.0,59521.0,61346.0,65387.0,79742.0,103935.0,77417.0,70429.0,72871.0
48105,99595.0,107478.0,109003.0,127014.0,128293.0,134385.0,137904.0,144292.0,148190.0,147671.0,169362.0
48107,102786.0,102352.0,107275.0,108451.0,116777.0,120979.0,119208.0,119214.0,136818.0,122310.0,129715.0
48109,19272.0,19281.0,19871.0,18903.0,21172.0,24323.0,25859.0,32977.0,35448.0,41363.0,42077.0
48111,159095.0,153884.0,161371.0,185177.0,146304.0,151161.0,153231.0,160424.0,159488.0,152011.0,159582.0
48113,88594653.0,104354744.0,113396141.0,121378458.0,123717546.0,137715687.0,156550989.0,166193659.0,177537100.0,183699846.0,202038757.0
48115,306851.0,326817.0,372113.0,381865.0,404119.0,409643.0,408167.0,417569.0,401907.0,416080.0,435682.0
48117,250202.0,304978.0,314650.0,314830.0,310586.0,308275.0,344993.0,365328.0,364350.0,378534.0,409700.0
48119,50423.0,53870.0,59476.0,59893.0,61083.0,66064.0,66155.0,69980.0,68391.0,67914.0,65513.0
48121,5338448.0,5606670.0,6357334.0,7012012.0,7647679.0,8125574.0,8921970.0,9600896.0,9942020.0,10281188.0,10641490.0
48123,493225.0,551466.0,623434.0,772348.0,954101.0,1115901.0,1181211.0,1188569.0,1203868.0,1234587.0,1289914.0
48125,28906.0,31791.0,35787.0,40859.0,39450.0,39989.0,40273.0,39250.0,39862.0,39630.0,40051.0
48127,63364.0,80657.0,96294.0,127342.0,164900.0,199221.0,202200.0,205828.0,185328.0,170036.0,181815.0
48129,86789.0,92926.0,93537.0,95732.0,91814.0,87107.0,86694.0,81094.0,80917.0,84471.0,84087.0
48131,104946.0,100328.0,117796.0,128737.0,135016.0,133531.0,131931.0,126083.0,112978.0,111206.0,118023.0
48133,233067.0,249614.0,290970.0,293515.0,298038.0,315153.0,326021.0,316270.0,349684.0,393412.0,353126.0
48135,1972885.0,2005515.0,2247105.0,2599133.0,2958482.0,3173745.0,3196414.0,2840101.0,2817077.0,3142089.0,3412033.0
48137,45331.0,48650.0,49276.0,54117.0,52457.0,60896.0,65494.0,63891.0,64140.0,66357.0,71461.0
48139,1279128.0,1303610.0,1364343.0,1504888.0,1533823.0,1590429.0,1703448.0,1895428.0,2046559.0,2022692.0,2142026.0
48141,5763842.0,5950909.0,6161263.0,6603413.0,6817733.0,6853194.0,7230053.0,10329344.0,8083516.0,8387115.0,8731588.0
48143,448442.0,444846.0,449848.0,491655.0,526883.0,545044.0,616897.0,606780.0,583408.0,623938.0,637992.0
48145,213666.0,207339.0,202218.0,217858.0,201263.0,231727.0,202985.0,183140.0,178320.0,190828.0,189072.0
48147,352080.0,357215.0,344433.0,348750.0,360609.0,389787.0,390240.0,389884.0,448398.0,435499.0,480681.0
48149,709233.0,808210.0,890425.0,956750.0,1053567.0,1135804.0,1188130.0,1242357.0,1305675.0,1367699.0,1403806.0
48151,57517.0,59618.0,69127.0,83713.0,84165.0,77696.0,88668.0,77471.0,79020.0,89511.0,78155.0
48153,128675.0,129376.0,139165.0,141770.0,151658.0,153933.0,151949.0,147824.0,153217.0,200379.0,194049.0
48155,22863.0,27465.0,27730.0,29962.0,30702.0,30377.0,32454.0,32418.0,33618.0,34641.0,34895.0
48157,6415188.0,6539643.0,6737788.0,7672063.0,8803740.0,9784907.0,10971934.0,12293353.0,13125553.0,14057892.0,14607868.0
48159,149271.0,146474.0,164772.0,179934.0,193317.0,206827.0,228284.0,224918.0,205270.0,210842.0,224609.0
48161,265432.0,277630.0,282562.0,301991.0,308123.0,329729.0,318086.0,305681.0,294073.0,307561.0,296972.0
48163,194200.0,241238.0,254099.0,311382.0,355125.0,395542.0,397942.0,397533.0,451076.0,465746.0,479821.0
48165,286923.0,282537.0,303072.0,318034.0,321422.0,324478.0,299404.0,291315.0,328542.0,345065.0,383923.0
48167,3445856.0,3340801.0,3471726.0,3840861.0,4213424.0,4332867.0,4667344.0,4769732.0,4793971.0,4974916.0,5036483.0
48169,116927.0,102734.0,112249.0,134140.0,135042.0,109883.0,108010.0,106932.0,102019.0,107300.0,94751.0
48171,657605.0,646367.0,667655.0,681319.0,733592.0,765000.0,828798.0,866108.0,923459.0,960673.0,1028211.0
48173,14460.0,16371.0,21033.0,27816.0,32482.0,44895.0,41465.0,43931.0,53599.0,61367.0,69477.0
48175,58884.0,64516.0,73013.0,72790.0,74613.0,83659.0,108390.0,125407.0,125607.0,142205.0,150301.0
48177,251204.0,264327.0,309475.0,355588.0,407416.0,505302.0,514669.0,536771.0,501607.0,543862.0,556456.0
48179,385656.0,397416.0,420241.0,470338.0,473510.0,465927.0,473378.0,418549.0,413120.0,409592.0,397633.0
48181,1716714.0,1750442.0,1759824.0,1845885.0,1941550.0,2034424.0,2116418.0,2287114.0,2371896.0,2567624.0,2583743.0
48183,2471081.0,2494691.0,2672861.0,2930973.0,2975391.0,3206169.0,3247483.0,3359148.0,3324307.0,3435531.0,3516616.0
48185,342106.0,365708.0,382793.0,395016.0,388209.0,411983.0,437877.0,424843.0,436129.0,497762.0,490073.0
48187,859812.0,908899.0,946563.0,994290.0,1090807.0,1225080.0,1316613.0,1358320.0,1502998.0,1538268.0,1657320.0
48189,475973.0,496800.0,532049.0,570660.0,578737.0,620255.0,559249.0,549406.0,587231.0,621361.0,631369.0
48191,71756.0,74933.0,82428.0,87082.0,90292.0,88576.0,89453.0,81177.0,79770.0,78822.0,73200.0
48193,179128.0,175137.0,175903.0,174773.0,164037.0,174220.0,192960.0,199094.0,203817.0,213179.0,217996.0
48195,215315.0,236220.0,261810.0,278400.0,287981.0,278759.0,271181.0,268280.0,275933.0,277267.0,274758.0
48197,88784.0,91268.0,89459.0,82441.0,79145.0,75781.0,73516.0,71764.0,74834.0,81293.0,83528.0
48199,385377.0,334495.0,325947.0,299756.0,306187.0,307032.0,311683.0,321546.0,319400.0,337092.0,330359.0
48201,97391798.0,115919977.0,131725153.0,154303989.0,180296912.0,211300891.0,180775763.0,182335947.0,201818065.0,206198689.0,208660372.0
48203,815409.0,849980.0,841526.0,820138.0,808141.0,815522.0,824945.0,823756.0,843679.0,883777.0,888807.0
48205,67308.0,73201.0,81626.0,94156.0,110544.0,107223.0,106400.0,117091.0,114169.0,119334.0,129199.0
48207,100271.0,98768.0,105529.0,120263.0,121240.0,109818.0,116757.0,113207.0,119680.0,148737.0,155357.0
48209,861416.0,932382.0,1023370.0,1154721.0,1357014.0,1542417.0,1705002.0,1792741.0,1678066.0,1856179.0,1909527.0
48211,152254.0,170499.0,198319.0,241956.0,273352.0,319142.0,315658.0,293377.0,273695.0,273716.0,278797.0
48213,788682.0,797320.0,806345.0,828931.0,841275.0,865343.0,903495.0,986519.0,1011775.0,1021849.0,1002493.0
48215,9327072.0,9831374.0,9524963.0,9367086.0,9702841.0,9229518.0,9323183.0,9261247.0,9287924.0,9501507.0,9950741.0
48217,373639.0,420114.0,463645.0,480254.0,514280.0,529028.0,547890.0,553308.0,571802.0,574858.0,576025.0
48219,428045.0,418511.0,482025.0,524841.0,550080.0,564116.0,594946.0,558609.0,532125.0,541571.0,617355.0
48221,723610.0,724170.0,776366.0,814046.0,909767.0,920552.0,977595.0,1063462.0,1115790.0,1140738.0,1165165.0
48223,524515.0,531734.0,578434.0,585001.0,606304.0,640339.0,643231.0,657396.0,697085.0,731514.0,760534.0
48225,423758.0,339521.0,341039.0,361317.0,366761.0,375424.0,409901.0,395135.0,381504.0,392699.0,403281.0
48227,492521.0,459639.0,503442.0,572488.0,614616.0,628241.0,673361.0,666781.0,738382.0,843586.0,889162.0
48229,10128.0,12315.0,13402.0,15264.0,13847.0,14028.0,15763.0,17463.0,19611.0,21005.0,24186.0
48231,737771.0,759605.0,784047.0,792467.0,835631.0,864373.0,903412.0,957087.0,1032107.0,1029342.0,1053304.0
48233,195525.0,191593.0,176026.0,177741.0,178765.0,193361.0,192402.0,204536.0,219316.0,218774.0,189786.0
48235,71842.0,67898.0,74445.0,94698.0,95721.0,114681.0,127059.0,122879.0,124934.0,133950.0,136158.0
48237,228189.0,215398.0,221814.0,228343.0,232417.0,240764.0,238713.0,233162.0,219276.0,217085.0,221232.0
48239,234984.0,245061.0,262144.0,269842.0,279852.0,270415.0,282463.0,280636.0,255326.0,264305.0,271521.0
48241,374642.0,369296.0,375353.0,380122.0,393422.0,424462.0,438432.0,433941.0,414000.0,428697.0,441624.0
48243,26467.0,29454.0,33730.0,33526.0,34103.0,34419.0,35953.0,38825.0,46717.0,42488.0,48424.0
48245,4028533.0,4112631.0,3930182.0,3942640.0,3966857.0,3984700.0,4447855.0,3752220.0,3988185.0,4001675.0,4170552.0
48247,138530.0,141106.0,155727.0,162428.0,159568.0,151766.0,155980.0,139109.0,126401.0,109792.0,103607.0
48249,462451.0,464437.0,530393.0,594845.0,603171.0,628898.0,675484.0,607878.0,507643.0,470297.0,470126.0
48251,1264821.0,1191470.0,1255851.0,1330872.0,1392337.0,1423682.0,1499475.0,1607814.0,1645499.0,1757492.0,1752971.0
48253,152205.0,138394.0,148099.0,160097.0,154265.0,150939.0,145627.0,142455.0,150454.0,141998.0,136635.0
48255,235829.0,267580.0,314419.0,437336.0,561148.0,647298.0,728723.0,694805.0,661665.0,790260.0,832143.0
48257,1057891.0,1022379.0,1029795.0,1080371.0,1141315.0,1219291.0,1294706.0,1410174.0,1421229.0,1499169.0,1604671.0
48259,571666.0,581609.0,645038.0,709828.0,802169.0,908595.0,981897.0,1015646.0,1079758.0,1118760.0,1167678.0
48263,13311.0,14845.0,15031.0,16688.0,18853.0,22408.0,22251.0,20555.0,21850.0,21565.0,21831.0
48265,1063365.0,1148117.0,1147817.0,1134927.0,1184138.0,1190410.0,1236590.0,1258932.0,1310741.0,1317020.0,1416991.0
48267,65847.0,66590.0,76168.0,80581.0,85932.0,85793.0,95101.0,95095.0,95504.0,98868.0,105907.0
48271,23510.0,21061.0,24594.0,26334.0,26114.0,27885.0,29156.0,31716.0,26945.0,25527.0,30665.0
48273,293223.0,304086.0,332444.0,373282.0,415937.0,415239.0,411744.0,397809.0,417179.0,413758.0,434880.0
48275,67861.0,66633.0,69427.0,71836.0,71640.0,73176.0,80034.0,73397.0,79506.0,73732.0,72945.0
48277,860028.0,870586.0,931391.0,912910.0,903126.0,923902.0,943169.0,966495.0,991296.0,1044250.0,1118952.0
48279,282994.0,281359.0,304804.0,323054.0,315475.0,303678.0,295562.0,293654.0,296845.0,304502.0,301098.0
48281,232077.0,240187.0,258377.0,271374.0,270746.0,268286.0,298344.0,308141.0,315871.0,307739.0,308565.0
48283,36880.0,59954.0,61624.0,82581.0,91973.0,92183.0,98080.0,88428.0,87675.0,95958.0,85836.0
48285,435717.0,464812.0,536603.0,544696.0,592796.0,678111.0,735745.0,737006.0,733780.0,744129.0,790324.0
48287,369728.0,368722.0,390558.0,413186.0,430245.0,469924.0,506859.0,491820.0,471331.0,489615.0,489106.0
48289,367791.0,394882.0,435075.0,485640.0,526512.0,539388.0,583622.0,579541.0,581148.0,644420.0,617385.0
48291,777449.0,786918.0,787270.0,831261.0,875859.0,902379.0,922710.0,976437.0,994269.0,1009133.0,1020385.0
48293,264640.0,252997.0,250957.0,249298.0,238879.0,244235.0,258082.0,261457.0,269851.0,289776.0,286564.0
48295,95065.0,103937.0,116706.0,124241.0,122472.0,120210.0,137657.0,128395.0,121791.0,131432.0,123812.0
48297,182349.0,210951.0,260272.0,324500.0,316841.0,371324.0,355885.0,336859.0,312819.0,307532.0,303694.0
48299,361707.0,343907.0,357159.0,373378.0,403856.0,431698.0,467689.0,493565.0,563716.0,606805.0,629827.0
48303,5253546.0,5627338.0,5948693.0,6222436.0,6512303.0,7129994.0,7434460.0,7849629.0,8135887.0,8423210.0,8716759.0
48305,121140.0,144038.0,137012.0,142156.0,138941.0,135912.0,122861.0,130061.0,145113.0,139114.0,130285.0
48307,172707.0,163824.0,177999.0,186233.0,198732.0,195544.0,217107.0,218437.0,240508.0,233594.0,216690.0
48309,3310389.0,3625189.0,3810354.0,3977250.0,4306270.0,4428631.0,4600507.0,4582590.0,4795769.0,5151208.0,5293749.0
48311,34081.0,36887.0,49035.0,42398.0,84998.0,93963.0,101010.0,46784.0,47345.0,36856.0,40084.0
48313,245877.0,192606.0,181527.0,180771.0,192030.0,211926.0,235009.0,224630.0,212362.0,215027.0,214581.0
48315,71501.0,70505.0,74695.0,76452.0,73298.0,74911.0,77838.0,75266.0,76868.0,88182.0,85946.0
48317,100300.0,100410.0,109147.0,126003.0,142884.0,159645.0,218799.0,202312.0,179930.0,227558.0,224241.0
48319,105718.0,112820.0,108490.0,113852.0,112770.0,119440.0,131709.0,134561.0,154873.0,163409.0,159392.0
48321,464890.0,464039.0,494534.0,520588.0,570651.0,566446.0,564428.0,542546.0,528003.0,523886.0,540142.0
48323,566362.0,610465.0,606610.0,671347.0,629278.0,681773.0,713214.0,789471.0,874232.0,761286.0,839558.0
48325,456777.0,494772.0,488580.0,502668.0,523947.0,576242.0,596002.0,629355.0,656303.0,656246.0,692297.0
48327,27143.0,28796.0,29224.0,28911.0,39740.0,41176.0,42848.0,39386.0,41793.0,41137.0,43583.0
48329,3308057.0,3671207.0,4671859.0,5084023.0,5489759.0,6411362.0,6014835.0,5777713.0,6629931.0,6951832.0,7010482.0
48331,281448.0,294542.0,305619.0,322954.0,336006.0,337949.0,347701.0,349398.0,357250.0,378566.0,377715.0
48333,123225.0,129098.0,133703.0,137222.0,138858.0,140440.0,139177.0,140172.0,140830.0,160737.0,162109.0
48335,114042.0,122306.0,141454.0,181662.0,163722.0,165121.0,172911.0,169209.0,164500.0,201928.0,214494.0
48337,406326.0,411602.0,447667.0,467521.0,492861.0,508113.0,531397.0,533456.0,527447.0,528178.0,564100.0
48339,6176332.0,6195474.0,6230356.0,6772394.0,7651416.0,9303322.0,10456474.0,11153257.0,11771433.0,11505719.0,12322170.0
48341,231493.0,246521.0,257117.0,292494.0,309915.0,309725.0,314554.0,283563.0,284740.0,292904.0,303265.0
